age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
44,Self-emp-not-inc,155958,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,4633.443216952967,101.87131217173264,55,Cuba,1
69,Self-emp-not-inc,98750,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1391.6137031239064,77.8997296035409,40,United-Kingdom,1
30,Private,297984,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1383.6648831680757,472.4999896005466,55,El-Salvador,1
58,Private,202832,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,536.6129642970598,224.6289612336985,38,El-Salvador,0
20,Private,118456,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,846.1823737050045,124.09940429844217,28,Italy,0
56,Local-gov,74085,Bachelors,13,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,265.03005726482746,113.36928380853936,46,Canada,0
23,Local-gov,245036,HS-grad,9,Divorced,Exec-managerial,Wife,White,Male,1339.9910572784815,8.802804433747273,50,United-States,0
25,Self-emp-not-inc,72925,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,61.64633743183784,66.39454039938015,34,Japan,0
44,Private,55615,Bachelors,13,Divorced,Craft-repair,Husband,Black,Male,539.9906018739642,68.51927244170595,51,Cuba,0
26,Private,87083,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1779.9981845407378,5.333667030248866,48,Mexico,0
54,Private,160764,Masters,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,3905.0272316900523,140.89549108950183,28,Germany,1
50,Private,249391,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,1192.5668110679107,0.19683184976445772,56,Canada,1
68,Local-gov,59605,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,219.73142984315962,55.374872337826794,36,India,0
59,Self-emp-not-inc,161093,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Male,846.4697992938028,233.56370461091473,33,Canada,0
61,Self-emp-not-inc,94608,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,822.1469681605004,41.6059215885825,58,Canada,1
41,Local-gov,178788,Masters,14,Divorced,Exec-managerial,Wife,Black,Male,3374.5055658175643,87.38228770151278,59,Canada,1
32,Private,69192,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Male,1833.749082952907,36.8103795949706,25,Italy,0
49,Self-emp-not-inc,184403,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50.25327693139922,19.720970039894315,57,Philippines,1
49,Self-emp-not-inc,101330,Bachelors,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,248.58084652604964,130.94033079477992,51,Philippines,0
41,Local-gov,278464,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1844.6788418222457,22.887268359683635,25,Japan,1
58,Private,99949,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,3592.552517968175,7.4932991907600295,51,Philippines,1
69,Self-emp-not-inc,118382,Masters,14,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,349.0926265463766,57.11598269216819,53,United-States,0
66,Private,149233,Masters,14,Divorced,Prof-specialty,Husband,Black,Female,1173.5367720785725,123.40077323305971,53,Mexico,1
66,Self-emp-not-inc,218658,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,367.8830140655793,86.7517062796242,31,Mexico,1
69,Local-gov,102243,Masters,14,Never-married,Craft-repair,Husband,Black,Male,41.96515202245297,28.02495070864311,28,France,0
29,Private,150566,Masters,14,Never-married,Prof-specialty,Husband,White,Female,1768.9051335597837,170.23986153415177,24,China,0
56,Local-gov,108618,HS-grad,9,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,1342.6587350069858,10.213483224046785,36,Italy,0
19,Self-emp-not-inc,259383,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Male,54.77646115781117,110.96241056711271,47,China,0
20,Local-gov,188621,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,157.194492698178,93.31266106955898,41,Japan,0
66,Local-gov,168168,HS-grad,9,Never-married,Craft-repair,Wife,Black,Male,7668.798079580569,229.18631855912656,25,Cuba,1
54,Local-gov,102494,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,1051.999614461488,74.85048212665801,51,Mexico,1
66,Self-emp-not-inc,269045,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,1611.5942731190116,170.91709256970796,38,Italy,0
34,Private,73958,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,492.04517159341924,24.244814127977524,36,Philippines,0
66,Local-gov,270851,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,730.3230651217893,78.81510157437891,29,United-States,1
19,Private,288785,Masters,14,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,967.27261271474,76.06323660922139,34,El-Salvador,0
19,Self-emp-not-inc,157960,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,1640.0032339492234,35.00284042317838,58,United-Kingdom,1
45,Private,275592,Bachelors,13,Never-married,Prof-specialty,Wife,White,Male,413.8598555665559,0.5099500250860322,57,Canada,1
40,Local-gov,152478,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,1115.54319116987,136.35530310381964,40,Cuba,1
54,Local-gov,218610,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,1494.582771538618,50.52967380125871,59,Mexico,1
49,Local-gov,55833,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,1635.4357717617572,35.68081723183152,22,Canada,1
50,Local-gov,204458,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Male,691.6306362091904,21.5784228758694,49,India,1
18,Local-gov,298053,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,641.2453187616437,190.86369777733523,34,Germany,0
36,Local-gov,281421,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,110.4097200752651,40.627921555200636,46,Italy,0
19,Self-emp-not-inc,149341,Masters,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,688.6076215983551,22.809581471665393,50,Italy,0
61,Self-emp-not-inc,252850,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,1210.4384381957636,74.11956081012305,35,India,1
43,Self-emp-not-inc,144240,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,2533.10562674593,152.25716681529198,47,Japan,1
49,Private,157955,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,133.75951601134287,92.24699281364572,59,United-Kingdom,0
23,Private,205904,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,3470.074955124755,322.37166651460444,56,China,1
49,Self-emp-not-inc,258929,Bachelors,13,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,266.66761256045714,314.1198716084898,28,India,1
21,Private,220002,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,193.42204891937197,232.6594504274384,28,El-Salvador,0
28,Private,213479,Bachelors,13,Never-married,Prof-specialty,Wife,White,Female,121.62278683827572,83.27641524489185,31,Cuba,0
34,Local-gov,54073,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,4618.908128395228,146.21857435748083,47,China,1
55,Local-gov,67667,Bachelors,13,Divorced,Prof-specialty,Wife,White,Female,823.298036884423,34.03832241574553,26,Germany,1
41,Private,197107,HS-grad,9,Never-married,Craft-repair,Wife,Black,Male,315.53297090304346,85.65157398479471,54,Philippines,1
22,Private,56732,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,382.0428462647761,6.880805082092934,55,El-Salvador,0
69,Self-emp-not-inc,105097,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,3001.1705739298027,30.575381483992892,57,Mexico,1
51,Private,53487,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,2302.2697868626783,39.35484549154899,20,France,0
23,Local-gov,281560,Masters,14,Never-married,Craft-repair,Wife,Black,Male,430.7576578930658,44.822906169214974,53,Mexico,0
39,Private,107702,Masters,14,Married-civ-spouse,Craft-repair,Wife,Black,Female,65.69700968477956,17.55640986037194,41,El-Salvador,0
28,Self-emp-not-inc,144961,Bachelors,13,Divorced,Prof-specialty,Husband,Black,Female,1792.8945557463376,8.693580174547206,49,Mexico,1
65,Local-gov,293266,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,2458.3284951319415,86.36288325846604,39,Canada,1
33,Local-gov,135107,Masters,14,Divorced,Exec-managerial,Husband,Black,Male,1817.2823358989474,67.59414905176313,27,India,1
50,Local-gov,210147,Masters,14,Divorced,Prof-specialty,Wife,White,Female,2441.609007410792,87.83508332639694,26,China,1
26,Local-gov,157721,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,857.7907914371256,13.846388188778985,21,Germany,0
23,Private,121031,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,1830.4515841311288,295.05955243394635,49,China,0
33,Self-emp-not-inc,134217,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2880.8316128153633,53.3333606575267,31,United-States,1
46,Private,64781,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,2206.395624237922,59.687886335348935,55,India,1
20,Private,89865,HS-grad,9,Divorced,Exec-managerial,Husband,Black,Female,884.7342961588741,79.17885133723497,57,Mexico,0
37,Local-gov,58469,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1372.5138302805976,117.15911102883523,46,United-Kingdom,1
53,Self-emp-not-inc,95167,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Black,Male,1277.6299428262369,48.590284576302054,53,Mexico,1
36,Local-gov,262810,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,1624.3720483910806,15.449251530563778,57,India,1
43,Private,69928,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,259.8720377116602,152.84153994655165,30,Germany,0
20,Private,257593,Masters,14,Divorced,Craft-repair,Not-in-family,Black,Female,2.1804834176324084,30.185876432883834,39,Japan,0
36,Local-gov,89599,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,713.1450014094597,58.495021871522034,49,Germany,0
37,Private,197847,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1450.5165865490987,100.0566119315109,51,El-Salvador,0
49,Private,116504,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,133.67131357972954,336.2925747940477,45,Mexico,1
24,Local-gov,256990,Masters,14,Divorced,Exec-managerial,Wife,White,Male,760.9705256395096,3.41619304194163,42,Italy,1
69,Private,120687,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,377.47401578668894,73.1613489694045,43,Cuba,1
58,Self-emp-not-inc,207876,Masters,14,Never-married,Craft-repair,Wife,White,Female,1821.6429926833093,275.0813899515397,21,Japan,1
50,Local-gov,159122,Masters,14,Never-married,Prof-specialty,Husband,White,Female,105.64279939470484,29.456806428549108,51,Japan,1
57,Self-emp-not-inc,213331,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,1883.1779106184767,11.912049256546082,34,Italy,1
56,Private,136284,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,943.5776658323807,90.84204529410891,25,United-States,1
35,Private,135227,Masters,14,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,2518.8111580860877,16.510220060404443,35,France,1
57,Local-gov,147556,HS-grad,9,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,2743.0560093361246,211.09038527593893,30,Japan,0
18,Private,93560,Bachelors,13,Divorced,Exec-managerial,Husband,White,Female,1654.8400758221583,128.43589932583254,28,United-States,1
28,Local-gov,77256,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,755.2569835457707,12.899745218407716,22,France,0
45,Local-gov,56125,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,153.80290077857958,86.14425565723451,26,Philippines,0
42,Local-gov,54370,Bachelors,13,Divorced,Prof-specialty,Husband,White,Male,255.43933746454988,2.7489445382170916,49,France,1
67,Local-gov,54838,Masters,14,Divorced,Craft-repair,Wife,White,Male,540.8585793843001,186.54269891688253,41,Japan,1
40,Local-gov,164479,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1305.7154864770876,22.996394612862634,23,Philippines,1
48,Self-emp-not-inc,107429,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,787.1375517258018,131.60837640622685,24,Italy,0
47,Local-gov,184206,HS-grad,9,Never-married,Exec-managerial,Husband,Black,Female,576.7911162533846,11.241001878853863,41,China,0
59,Self-emp-not-inc,292067,Masters,14,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,649.1960607109169,63.9463103071017,23,United-Kingdom,1
52,Private,93199,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,1352.8076265633888,264.8335745326997,59,Germany,1
24,Local-gov,127092,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,34.960492851344036,7.7397292546604035,23,United-Kingdom,0
33,Private,174925,Masters,14,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,584.5276678491546,35.008444062787646,34,United-States,0
43,Local-gov,214894,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,850.2763217307712,152.6135615822847,35,United-States,0
65,Self-emp-not-inc,274585,Bachelors,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,888.4648902016714,62.243430606983885,39,France,1
69,Self-emp-not-inc,70113,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,964.1349934694603,105.06858410641672,29,United-Kingdom,1
66,Self-emp-not-inc,244666,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,54.93084474932697,167.13565990624198,52,Canada,1
19,Private,146102,Masters,14,Married-civ-spouse,Craft-repair,Wife,Black,Male,816.3275514286167,153.27113027446552,50,France,1
18,Local-gov,52669,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,799.7293360979781,50.31444927248755,57,Canada,1
65,Private,230499,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,1930.0141281860206,56.321331504389924,20,France,1
29,Self-emp-not-inc,262689,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1427.4376095478494,84.65767088286394,44,Germany,0
22,Private,194010,Bachelors,13,Never-married,Craft-repair,Husband,Black,Male,31.724612682513698,13.097409703143386,56,United-States,0
54,Self-emp-not-inc,186789,Masters,14,Divorced,Prof-specialty,Wife,Black,Female,811.7401131301866,203.65580724844173,37,Philippines,1
49,Self-emp-not-inc,127818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1174.2331185010198,9.814764547048586,44,Germany,0
26,Self-emp-not-inc,228731,HS-grad,9,Never-married,Prof-specialty,Wife,Black,Male,867.8416461136566,20.43397131184492,34,Italy,1
58,Local-gov,288673,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,1128.151973457519,289.67968177415463,23,Mexico,1
52,Local-gov,245647,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,124.04055608529823,33.10612689085049,54,Cuba,1
36,Self-emp-not-inc,129737,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,185.41658707628,27.999875199309876,23,Mexico,0
65,Private,197361,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,874.0391228968624,55.39895475644167,39,Cuba,1
33,Private,74406,HS-grad,9,Divorced,Prof-specialty,Wife,Black,Female,1612.871704625841,128.83905543257023,31,United-States,0
20,Local-gov,277894,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,26.33261830250679,45.60578208140602,49,Italy,0
37,Self-emp-not-inc,62873,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,573.1270757478402,207.72419197927277,41,India,0
41,Private,175812,Masters,14,Divorced,Prof-specialty,Husband,White,Male,4835.054583690585,16.176719466680208,55,India,1
50,Self-emp-not-inc,132048,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,1451.3482725998406,12.549863625627653,53,Germany,0
41,Private,275535,Bachelors,13,Never-married,Prof-specialty,Wife,Black,Male,598.1761558398124,8.055971752463833,46,India,1
69,Local-gov,73461,Masters,14,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Female,103.18557963762554,35.43326686992389,44,Cuba,1
28,Self-emp-not-inc,201782,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,445.0106819827091,22.258975693819323,58,Mexico,0
66,Self-emp-not-inc,266560,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,167.74286389153244,61.86525513150144,31,Germany,0
25,Private,63448,Bachelors,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,2535.5130581288267,544.9157053455423,31,Japan,1
53,Private,65198,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1157.2303975631057,202.906114896261,40,United-Kingdom,0
55,Private,123158,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,1935.8436115821626,225.34555654687472,52,Germany,1
57,Self-emp-not-inc,287456,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,2277.5464277405513,177.63124299033893,26,China,1
37,Local-gov,249010,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,933.6653882525683,31.705613328049804,38,United-States,1
52,Local-gov,231871,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,6.620242045869112,25.660265224458634,43,United-Kingdom,0
65,Private,282932,Bachelors,13,Never-married,Craft-repair,Not-in-family,Black,Female,812.0930459426033,131.7181403322672,39,Mexico,1
42,Local-gov,275075,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,1621.9913851539106,91.3709142344145,24,Germany,0
52,Private,216033,Masters,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,377.59178333154586,23.082740223237305,49,Italy,1
42,Local-gov,224079,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,2627.644045255937,342.15552771555474,26,India,1
46,Self-emp-not-inc,115470,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,5750.620843787086,55.20151287508423,39,Cuba,1
